"capture_id","label","line","recp_line"
0,"88","amarone classico negrar","amarone classico negrar"
0,"88","amarone del valpolicella","amarone del valpolicella"
0,"88","amarone della valpolicella","amarone della valpolicella"
0,"88","amarone docg montigoli 2012","amarone docg montigoli"
0,"88","amarone domini veneti docg","amarone domini veneti docg"
0,"88","amarone i trækasse","amarone i trækasse"
0,"88","amarone sopra sasso","amarone sopra sasso"
0,"88","amarone valpolicella","amarone valpolicella"
0,"88","amarone vigneti jago 2008","amarone vigneti jago"
0,"88","amarone villa annaberta","amarone villa annaberta"
0,"88","amatore bianco","amatore bianco"
0,"88","amicone 2013","amicone"
0,"88","ammasso rosso di sicilia","ammasso rosso di sicilia"
0,"88","ampeleia 2011","ampeleia"
0,"88","ampeleia kepos 2011","ampeleia kepos"
0,"88","ampeleia unlitro 2015","ampeleia unlitro"
0,"88","angel of africa hvid","angel of africa hvid"
0,"88","angel of africa rød","angel of africa rød"
0,"88","angoves chalk hill blue","angoves chalk hill blue"
0,"88","annata vintage leonardo","annata vintage leonardo"
0,"88","antaãƒâ±o cosecha tinto","antao cosecha tinto"
0,"88","ap premium apasio","ap premium apasio"
0,"88","ap vino bianco","ap vino bianco"
0,"88","ap vino rosato","ap vino rosato"
0,"88","ap vino rosso","ap vino rosso"
0,"88","apanillo tempranillo","apanillo tempranillo"
0,"88","arnegui arnegui red, rioja","arnegui arnegui red rioja"
0,"88","arnegui arnegui rosã©, rioja","arnegui arnegui ros rioja"
0,"88","arnegui red, rioja","arnegui red rioja"
0,"88","arnegui rosã©, rioja","arnegui ros rioja"
0,"88","arnegui viura blanco","arnegui viura blanco"
0,"88","art nostros carmenã©re","art nostros carmenre"
0,"88","art nostros chardonnay","art nostros chardonnay"
0,"88","art nostros pinot noir","art nostros pinot noir"
0,"88","arthur metz cremant brut","arthur metz cremant brut"
0,"88","arthur metz cremant rosã©","arthur metz cremant ros"
0,"88","arts casablanca","arts casablanca"
0,"88","arts early bird bag in box rødvin","arts early bird bag in box rødvin"
0,"88","arts mister breezy bag in box hvidvin","arts mister breezy bag in box hvidvin"
0,"88","arts the mission","arts the mission"
0,"88","arts untitled","arts untitled"
0,"88","arts winter of discontent","arts winter of discontent"
0,"88","asolo prosecco docg","asolo prosecco docg"
0,"88","asti","asti"
0,"88","asti martini","asti martini"
0,"88","asti spumante","asti spumante"
0,"88","asti spumante, mousserende vin","asti spumante mousserende vin"
0,"88","atacama cabernet sauvignon bag in box","atacama cabernet sauvignon bag in box"
0,"88","atacama merlot bag in box","atacama merlot bag in box"
0,"88","atacama sauvignon blanc bag in box hvidvin","atacama sauvignon blanc bag in box hvidvin"
0,"88","avalon blanco","avalon blanco"
0,"88","avalon tinto","avalon tinto"
0,"88","aventura cabernet sauvignon","aventura cabernet sauvignon"
0,"88","aventura merlot","aventura merlot"
0,"88","aventura shiraz","aventura shiraz"
0,"88","awena cape white","awena cape white"
0,"88","babaresco riserva","babaresco riserva"
0,"88","backhouse cab. sau.","backhouse cab sau"
0,"88","backhouse chardonnay","backhouse chardonnay"
0,"88","backhouse pinor noir","backhouse pinor noir"
0,"88","backhouse zinfandel 2013","backhouse zinfandel"
0,"88","bandol rose","bandol rose"
0,"88","banyuls grand cru 2006","banyuls grand cru"
0,"88","barbaresco curra riserva","barbaresco curra riserva"
0,"88","barbaresco dioniso riserva","barbaresco dioniso riserva"
0,"88","barbaresco riserva","barbaresco riserva"
0,"88","barbera","barbera"
0,"88","barbera d`asti villa aurora","barbera dasti villa aurora"
0,"88","barbera dalba","barbera dalba"
0,"88","barbera dasti superiore","barbera dasti superiore"
0,"88","barbera del monferrato 2014","barbera del monferrato"
0,"88","barco reale di carmignano","barco reale di carmignano"
0,"88","bardolino classico","bardolino classico"
0,"88","bardolino classico doc 2016","bardolino classico doc"
0,"88","barolo","barolo"
0,"88","barolo i comuni","barolo i comuni"
0,"88","barolo pezzole riserva","barolo pezzole riserva"
0,"88","barolo silver label","barolo silver label"
0,"88","barolo vigna la rosa","barolo vigna la rosa"
0,"88","bastide sobirana lieu dit la colomine","bastide sobirana lieu dit la colomine"
0,"88","bastide sobirana vue sur mer","bastide sobirana vue sur mer"
0,"88","baurel selection","baurel selection"
0,"88","beaujolais nouveau 2016","beaujolais nouveau"
0,"88","beaujolais villages","beaujolais villages"
0,"88","beaune les beaux & bons 2009","beaune les beaux bons"
0,"88","bel tasso igt øko.","bel tasso igt øko"
0,"88","bel tasso terre igt øko.","bel tasso terre igt øko"
0,"88","bello stento chianti classico","bello stento chianti classico"
0,"88","beni eredi duilio chianti","beni eredi duilio chianti"
0,"88","berberana berberana clasico,catalunya","berberana berberana clasicocatalunya"
0,"88","berberana clasico,catalunya","berberana clasicocatalunya"
0,"88","besieged sonoma county","besieged sonoma county"
0,"88","bianco bib","bianco bib"
0,"88","bianco fuoco","bianco fuoco"
0,"88","black in black primitivo","black in black primitivo"
0,"88","black tower hvid","black tower hvid"
0,"88","black wolf","black wolf"
0,"88","blason dâ€˜or","blason dor"
0,"88","blauer zweigelt","blauer zweigelt"
0,"88","blush rose","blush rose"
0,"88","bodega exopto bozeto, rioja","bodega exopto bozeto rioja"
0,"88","bodegas centenarias","bodegas centenarias"
0,"88","boheme primitivo","boheme primitivo"
0,"88","bollinger la grande anne 2005","bollinger la grande anne"
0,"88","bollinger la grande anne ros","bollinger la grande anne ros"
0,"88","bollinger ros","bollinger ros"
0,"88","bollinger special cuve","bollinger special cuve"
0,"88","bonterra cabernet sauvignon","bonterra cabernet sauvignon"
0,"88","bonterra chardonnay","bonterra chardonnay"
0,"88","bonterra viognier","bonterra viognier"
0,"88","bonterra zinfandel","bonterra zinfandel"
0,"88","bordeaux","bordeaux"
0,"88","bordeaux haut-mã©doc","bordeaux hautmdoc"
0,"88","borgo reale chardonnay","borgo reale chardonnay"
0,"88","borgo reale sangiovese primitivo","borgo reale sangiovese primitivo"
0,"88","borgo reale vino rosso","borgo reale vino rosso"
0,"88","borgo sena doc","borgo sena doc"
0,"88","botanicum ibericum  white øko.","botanicum ibericum white øko"
0,"88","botanicum ibericum red øko.","botanicum ibericum red øko"
0,"88","botter borgo sena doc","botter borgo sena doc"
0,"88","botter villa fosca doc","botter villa fosca doc"
0,"88","bouches du rhone","bouches du rhone"
0,"88","bourbon barrel-aged zinfandel","bourbon barrelaged zinfandel"
0,"88","bourgogne chardonnay","bourgogne chardonnay"
0,"88","bourgogne hautes - cã´tes de nuits","bourgogne hautes ctes de nuits"
0,"88","bourgogne hautes - cã´tes de nuits hautes - cã¶tes de nuits","bourgogne hautes ctes de nuits hautes ctes de nuits"
0,"88","bourgogne pinot noir","bourgogne pinot noir"
0,"88","bozeto, rioja","bozeto rioja"
0,"88","br cohn cabernet sauvignon","br cohn cabernet sauvignon"
0,"88","br cohn pinot noir 2015","br cohn pinot noir"
0,"88","brachetto","brachetto"
0,"88","bricco magno langhe","bricco magno langhe"
0,"88","bricco magno langhe rosso magnum","bricco magno langhe rosso magnum"
0,"88","brunito","brunito"
0,"88","brut","brut"
0,"88","brut premier cru","brut premier cru"
0,"88","brut rosã© champagne","brut ros champagne"
0,"88","brut rã©serve","brut rserve"
0,"88","buglioni bianco il disperato","buglioni bianco il disperato"
0,"88","buglioni il bastardo","buglioni il bastardo"
0,"88","buglioni il vigliacco","buglioni il vigliacco"
0,"88","buglioni lo spudorato","buglioni lo spudorato"
0,"88","buglioni lã‚â´amarone 2011","buglioni lamarone"
0,"88","buglioni ripasso il bugiardo","buglioni ripasso il bugiardo"
0,"88","busby`s mate big chunky 2015","busbys mate big chunky"
0,"88","busby`s mate full flavoured","busbys mate full flavoured"
0,"88","c. olmo barbera dasti 04, 1200.0, htt","c olmo barbera dasti htt"
0,"88","ca boscari negroamaro 2014, 45.95, ht","ca boscari negroamaro ht"
0,"88","ca boscari nero davola syrah, 39.95,","ca boscari nero davola syrah"
0,"88","cabernet / syrah","cabernet syrah"
0,"88","cabernet dâ´anjou","cabernet danjou"
0,"88","cabernet franc","cabernet franc"
0,"88","cabernet sauvignon","cabernet sauvignon"
0,"88","cabernet sauvignon bag in box","cabernet sauvignon bag in box"
0,"88","cabernet sauvignon merlot rødvin","cabernet sauvignon merlot rødvin"
0,"88","camelia winemakers red","camelia winemakers red"
0,"88","camelia winemakers white","camelia winemakers white"
0,"88","campo di collerosso rosso venteto igt","campo di collerosso rosso venteto igt"
0,"88","campo verde rosso veronese","campo verde rosso veronese"
0,"88","canaja bianco","canaja bianco"
0,"88","canaja gold","canaja gold"
0,"88","canaja igp","canaja igp"
0,"88","canaja villa annaberta rosato","canaja villa annaberta rosato"
0,"88","canard duchãªne gold","canard duchne gold"
0,"88","canard-duchene champagne charles vii blanc de noir","canardduchene champagne charles vii blanc de noir"
0,"88","canard-duchãªne brut rosã© champagne","canardduchne brut ros champagne"
0,"88","canard-duchãªne champagne brut","canardduchne champagne brut"
0,"88","canard-duchãªne demi-sec champagne","canardduchne demisec champagne"
0,"88","cangrande prosecco","cangrande prosecco"
0,"88","cantagallo chianti montalbano","cantagallo chianti montalbano"
0,"88","cantina dimontalcino brunito","cantina dimontalcino brunito"
0,"88","cantina organico bib","cantina organico bib"
0,"88","cantina organico øko.","cantina organico øko"
0,"88","cantina valpantena","cantina valpantena"
0,"88","cantina valpantena cantina valpantena","cantina valpantena cantina valpantena"
0,"88","cantina valpantena corvina veneto","cantina valpantena corvina veneto"
0,"88","cantina valpantena garganega","cantina valpantena garganega"
0,"88","cantina valpantena ninfeo amarone økologisk","cantina valpantena ninfeo amarone økologisk"
0,"88","cantina valpantena rosã©","cantina valpantena ros"
0,"88","cantina valpantena tesauro a","cantina valpantena tesauro a"
0,"88","cantina valpantena tesauro r","cantina valpantena tesauro r"
0,"88","cantina valpantena tesauro rs","cantina valpantena tesauro rs"
0,"88","cantina valpantena verona amarone valpolicella","cantina valpantena verona amarone valpolicella"
0,"88","cantina valpantena verona garganega falasco","cantina valpantena verona garganega falasco"
0,"88","cantine valpantena verona falasco ripasso superiore","cantine valpantena verona falasco ripasso superiore"
0,"88","cape 1652 selected red","cape selected red"
0,"88","carbernet sauvignon","carbernet sauvignon"
0,"88","carlo v","carlo v"
0,"88","carmel mingot - de haux","carmel mingot de haux"
0,"88","carmenere","carmenere"
0,"88","carmina luna red bag in box","carmina luna red bag in box"
0,"88","carmina luna økologisk rødvin bag in box","carmina luna økologisk rødvin bag in box"
0,"88","caronne ste gemme bordeaux haut-mã©doc","caronne ste gemme bordeaux hautmdoc"
0,"88","casa dei fanti nero di troia","casa dei fanti nero di troia"
0,"88","casa marin cabernet 2014","casa marin cabernet"
0,"88","casa marin carmenere 2014","casa marin carmenere"
0,"88","casa marin cipreses 2010","casa marin cipreses"
0,"88","casa marin cipresses 2013","casa marin cipresses"
0,"88","casa marin gewurztraminer 16","casa marin gewurztraminer"
0,"88","casa marin pinot noir 2007","casa marin pinot noir"
0,"88","casa marin pinot noir litoral","casa marin pinot noir litoral"
0,"88","casa marin riesling miramar","casa marin riesling miramar"
0,"88","casa marin sauvignon blanc","casa marin sauvignon blanc"
0,"88","casa marin sauvignon gris","casa marin sauvignon gris"
0,"88","casa marin syrah miramar 2010","casa marin syrah miramar"
0,"88","casa nogal tinto","casa nogal tinto"
0,"88","casa nogal white","casa nogal white"
0,"88","casama frascati tusculum","casama frascati tusculum"
0,"88","casillero del diablo cabernet sauvignon","casillero del diablo cabernet sauvignon"
0,"88","casillero del diablo carmenere","casillero del diablo carmenere"
0,"88","casillero del diablo chardonnay","casillero del diablo chardonnay"
0,"88","casillero del diablo devils brut sparkling","casillero del diablo devils brut sparkling"
0,"88","casillero del diablo devils red","casillero del diablo devils red"
0,"88","casillero del diablo devils white","casillero del diablo devils white"
0,"88","casillero del diablo merlot","casillero del diablo merlot"
0,"88","casillero diablo","casillero diablo"
0,"88","cassier coteaux daix-en-provence","cassier coteaux daixenprovence"
0,"88","cassilero del diablo cabernet sauvignon","cassilero del diablo cabernet sauvignon"
0,"88","cassilero del diablo chardonnay","cassilero del diablo chardonnay"
0,"88","castellani orvieto classico doc","castellani orvieto classico doc"
0,"88","castelmaure","castelmaure"
0,"88","castille de liria blanco","castille de liria blanco"
0,"88","castillo de liria tinto","castillo de liria tinto"
0,"88","castillo perelada finca garb","castillo perelada finca garb"
0,"88","cava brut","cava brut"
0,"88","cava brut proa","cava brut proa"
0,"88","cava extra seco","cava extra seco"
0,"88","cava pupitre brut","cava pupitre brut"
0,"88","cava seco","cava seco"
0,"88","cava semi seco","cava semi seco"
0,"88","cava semi-seco","cava semiseco"
0,"88","cave dagobert sacrã© coeur","cave dagobert sacr coeur"
0,"88","cave de turckheim alsace riesling","cave de turckheim alsace riesling"
0,"88","cave de turckheim hengst - gewurztraminer","cave de turckheim hengst gewurztraminer"
0,"88","cave de turckheim riesling","cave de turckheim riesling"
0,"88","cave de turckheim rosã© cepage pinot noir","cave de turckheim ros cepage pinot noir"
0,"88","cecchi chianti classico docg","cecchi chianti classico docg"
0,"88","cecchi chianti docg","cecchi chianti docg"
0,"88","cecchi chianti natio","cecchi chianti natio"
0,"88","cecchi chianti riserva","cecchi chianti riserva"
0,"88","celeste crianza","celeste crianza"
0,"88","cellar road","cellar road"
0,"88","cellar road chenin blanc","cellar road chenin blanc"
0,"88","cellar road reserve cab.","cellar road reserve cab"
0,"88","cellar road reserve chard.","cellar road reserve chard"
0,"88","ch. gramet bordeaux 3 fl.","ch gramet bordeaux fl"
0,"88","ch. saint valentingrand cru","ch saint valentingrand cru"
0,"88","chablis","chablis"
0,"88","chablis louis moreau 90 piont","chablis louis moreau piont"
0,"88","chablis, bourgogne","chablis bourgogne"
0,"88","challis vino bianco","challis vino bianco"
0,"88","champagne","champagne"
0,"88","champagne brut","champagne brut"
0,"88","champagne brut rosã©","champagne brut ros"
0,"88","champagne canard-duchãªne canard duchãªne gold","champagne canardduchne canard duchne gold"
0,"88","champagne charles vii blanc de noir","champagne charles vii blanc de noir"
0,"88","champagne chaudron brut premier cru","champagne chaudron brut premier cru"
0,"88","champagne demi sec","champagne demi sec"
0,"88","champagne vintage","champagne vintage"
0,"88","champagne ãƒâ‚¬ lt brut","champagne lt brut"
0,"88","champagne ãƒâ‚¬ lt demi sec","champagne lt demi sec"
0,"88","chardonnay","chardonnay"
0,"88","chardonnay & chenin blanc hvidvin","chardonnay chenin blanc hvidvin"
0,"88","chardonnay - alkoholsvag","chardonnay alkoholsvag"
0,"88","chardonnay reserve","chardonnay reserve"
0,"88","chardonnay, frankrig","chardonnay frankrig"
0,"88","chardonnay-viognier","chardonnayviognier"
0,"88","charles renoir bourgogne chardonnay","charles renoir bourgogne chardonnay"
0,"88","charles renoir chablis","charles renoir chablis"
0,"88","charles vii brut","charles vii brut"
0,"88","chateau amelisse","chateau amelisse"
0,"88","chateau baron haut medoc 2013","chateau baron haut medoc"
0,"88","chateau bellevue","chateau bellevue"
0,"88","chateau boutisse saint-emilion grand cru","chateau boutisse saintemilion grand cru"
0,"88","chateau darsac rødvin","chateau darsac rødvin"
0,"88","chateau de la roche pouilly fumã©","chateau de la roche pouilly fum"
